movie_id,movie_title,budget_tmdb,revenue_tmdb
9697,Lady in the Water,70000000.0,72785169.0
395,AVP: Alien vs. Predator,70000000.0,177427090.0
23398,Alvin and the Chipmunks: The Squeakquel,75000000.0,443140005.0
10590,We Were Soldiers,75000000.0,114660784.0
117263,Olympus Has Fallen,70000000.0,170270201.0
200,Star Trek: Insurrection,70000000.0,112587658.0
44943,Battle: Los Angeles,70000000.0,211800000.0
587,Big Fish,70000000.0,123200000.0
10395,Wolf,70000000.0,131002597.0
57212,War Horse,66000000.0,177584879.0
152760,The Monuments Men,70000000.0,154984035.0
2756,The Abyss,70000000.0,90000098.0
33909,Wall Street: Money Never Sleeps,70000000.0,134748021.0
49017,Dracula Untold,70000000.0,217124280.0
9882,The Siege,70000000.0,116700000.0
2270,Stardust,70000000.0,137500000.0
978,Seven Years in Tibet,70000000.0,131457682.0
44564,The Dilemma,70000000.0,67112664.0
3132,Bad Company,70000000.0,65977295.0
8814,Doom,60000000.0,58100000.0
8427,I Spy,70000000.0,51386477.0
52520,Underworld: Awakening,70000000.0,160112671.0
80585,Rock of Ages,75000000.0,59400000.0
10592,Hart's War,70000000.0,32287044.0
49021,Killer Elite,66000000.0,57777106.0
11535,Rollerball,70000000.0,25852764.0
10550,Ballistic: Ecks vs. Sever,70000000.0,19924033.0
11258,Hard Rain,70000000.0,19900000.0
12610,Osmosis Jones,75000000.0,13596911.0
59981,Legends of Oz: Dorothy's Return,70000000.0,21755418.0
201088,Blackhat,70000000.0,17752940.0
5137,Sky Captain and the World of Tomorrow,70000000.0,57958696.0
3093,Basic Instinct 2,70000000.0,38629478.0
107846,Escape Plan,50000000.0,137328301.0
188207,The Legend of Hercules,70000000.0,61279452.0
4614,The Sum of All Fears,68000000.0,193921372.0
24021,The Twilight Saga: Eclipse,68000000.0,698491347.0
11371,The Score,68000000.0,113579918.0
20352,Despicable Me,69000000.0,543284256.0
11517,Money Train,68000000.0,77224232.0
214756,Ted 2,68000000.0,215863606.0
26428,Agora,70000000.0,39457342.0
9824,Mystery Men,68000000.0,29762011.0
48988,Hall Pass,36000000.0,83200000.0
9008,The Insider,90000000.0,60300000.0
300673,The Finest Hours,80000000.0,52099090.0
12113,Body of Lies,70000000.0,113280098.0
38778,Dinner for Schmucks,69000000.0,86387857.0
72331,Abraham Lincoln: Vampire Hunter,69000000.0,116500000.0
1844,Entrapment,66000000.0,212404400.0
846,The X-Files,66000000.0,189198313.0
9703,The Last Legion,67000000.0,25303038.0
857,Saving Private Ryan,70000000.0,481840909.0
136797,Need for Speed,66000000.0,203277636.0
3981,What Women Want,70000000.0,374100000.0
425,Ice Age,59000000.0,383257136.0
6171,Dreamcatcher,68000000.0,81240206.0
72976,Lincoln,65000000.0,275300000.0
603,The Matrix,63000000.0,463517383.0
568,Apollo 13,52000000.0,355237933.0
9021,The Santa Clause 2,65000000.0,172842355.0
82695,Les Misérables,61000000.0,442636309.0
9489,You've Got Mail,65000000.0,250800000.0
12133,Step Brothers,65000000.0,128100000.0
9342,The Mask of Zorro,95000000.0,250288523.0
41733,Due Date,65000000.0,211800000.0
227306,Unbroken,65000000.0,163400000.0
5551,Space Cowboys,65000000.0,128900000.0
9350,Cliffhanger,70000000.0,255000211.0
9208,Broken Arrow,50000000.0,150300000.0
4244,The Kid,65000000.0,110317580.0
1852,World Trade Center,65000000.0,163200000.0
11820,Mona Lisa Smile,72300000.0,141337989.0
76493,The Dictator,65000000.0,179379533.0
345,Eyes Wide Shut,65000000.0,162100000.0
196867,Annie,65000000.0,136853506.0
256591,Focus,50100000.0,153962963.0
59962,This Means War,65000000.0,156974557.0
36648,Blade: Trinity,65000000.0,128905366.0
1880,Red Dawn,17000000.0,38400000.0
9440,Primary Colors,65000000.0,52090187.0
71679,Resident Evil: Retribution,65000000.0,240159255.0
10483,Death Race,45000000.0,76000000.0
11412,The Long Kiss Goodnight,65000000.0,89456761.0
11983,Proof of Life,65000000.0,62761005.0
6795,Zathura: A Space Adventure,65000000.0,65079104.0
550,Fight Club,63000000.0,100853753.0
11170,We Are Marshall,65000000.0,43500000.0
9292,Hudson Hawk,65000000.0,17218080.0
100241,"I, Frankenstein",65000000.0,76801179.0
257,Oliver Twist,50000000.0,42580321.0
9947,Elektra,43000000.0,56681566.0
189,Sin City: A Dame to Kill For,65000000.0,39407616.0
12618,Random Hearts,64000000.0,74608570.0
253412,Everest,55000000.0,203427584.0
1427,Perfume: The Story of a Murderer,63700000.0,135039924.0
818,Austin Powers in Goldmember,63000000.0,296938801.0
16577,Astro Boy,10000000.0,19551067.0
329,Jurassic Park,63000000.0,920100000.0
12160,Wyatt Earp,63000000.0,25100000.0
9331,Clear and Present Danger,62000000.0,215887717.0
300168,Dragon Blade,65000000.0,121545703.0
9072,Little Man,64000000.0,101600000.0
3536,U-571,62000000.0,127700000.0
9087,The American President,62000000.0,107879496.0
12177,The Love Guru,62000000.0,40854735.0
12138,3000 Miles to Graceland,62000000.0,18720175.0
273248,The Hateful Eight,44000000.0,155760117.0
9955,Blades of Glory,53000000.0,118200000.0
50359,Hop,63000000.0,183953723.0
1271,300,65000000.0,456082343.0
693,Meet the Fockers,80000000.0,516642939.0
14306,Marley & Me,60000000.0,255700000.0
497,The Green Mile,60000000.0,286801374.0
11199,Wild Hogs,60000000.0,253625427.0
9982,Chicken Little,150000000.0,314400000.0
210577,Gone Girl,61000000.0,370890259.0
2501,The Bourne Identity,60000000.0,214034224.0
710,GoldenEye,60000000.0,352194034.0
2275,The General's Daughter,60000000.0,149700000.0
37165,The Truman Show,60000000.0,264100000.0
9837,The Prince of Egypt,70000000.0,218613188.0
10708,Daddy Day Care,60000000.0,164433867.0
136400,2 Guns,61000000.0,131940411.0
10992,Cats & Dogs,60000000.0,93375151.0
9654,The Italian Job,60000000.0,176070171.0
2642,Two Weeks Notice,60000000.0,199043242.0
8916,Antz,60000000.0,171757863.0
19899,Couples Retreat,70000000.0,171844840.0
2119,Days of Thunder,60000000.0,157920733.0
9641,Cheaper by the Dozen 2,60000000.0,129181830.0
294254,Maze Runner: The Scorch Trials,61000000.0,312296056.0
38167,Eat Pray Love,60000000.0,204594016.0
5994,The Family Man,60000000.0,124700000.0
39514,RED,58000000.0,199006387.0
9563,Any Given Sunday,55000000.0,100230832.0
547,The Horse Whisperer,60000000.0,186883563.0
1538,Collateral,65000000.0,220239925.0
9334,The Scorpion King,60000000.0,165333180.0
11128,Ladder 49,60000000.0,100572044.0
75780,Jack Reacher,60000000.0,218300000.0
8914,Deep Blue Sea,60000000.0,164648231.0
13576,This Is It,60000000.0,261200000.0
39538,Contagion,60000000.0,137551594.0
10628,Kangaroo Jack,60000000.0,88900000.0
14836,Coraline,60000000.0,185860104.0
8645,The Happening,60000000.0,163403799.0
9509,Man on Fire,70000000.0,130300000.0
10067,The Shaggy Dog,50000000.0,87134280.0
9384,Starsky & Hutch,60000000.0,170300000.0
9279,Jingle All the Way,60000000.0,129800000.0
1487,Hellboy,66000000.0,99318987.0
9422,A Civil Action,70000000.0,56709981.0
77174,ParaNorman,60000000.0,107139399.0
4824,The Jackal,60000000.0,159300000.0
9620,Paycheck,60000000.0,117248958.0
9302,Up Close & Personal,60000000.0,100688562.0
10199,The Tale of Despereaux,60000000.0,87000000.0
10771,The Tuxedo,60000000.0,104400000.0
3512,Under Siege 2: Dark Territory,60000000.0,104324083.0
137094,Jack Ryan: Shadow Recruit,60000000.0,135500000.0
274479,Joy,60000000.0,101134059.0
267860,London Has Fallen,60000000.0,205754447.0
8078,Alien Resurrection,70000000.0,162000000.0
7485,Shooter,61000000.0,95700000.0
170687,The Boxtrolls,60000000.0,108255770.0
6435,Practical Magic,75000000.0,46733235.0
137106,The Lego Movie,60000000.0,470759687.0
6278,Reign of Fire,60000000.0,82150183.0
82682,Gangster Squad,60000000.0,105200000.0
17610,Year One,60000000.0,62357900.0
22954,Invictus,60000000.0,122400000.0
16995,State of Play,60000000.0,87800000.0
16558,Duplicity,60000000.0,78176181.0
9849,My Favorite Martian,65000000.0,36850101.0
5820,The Sentinel,60000000.0,78810595.0
16866,Planet 51,70000000.0,104945765.0
201,Star Trek: Nemesis,60000000.0,67336470.0
11775,Intolerable Cruelty,60000000.0,119940815.0
87825,Trouble with the Curve,60000000.0,49000000.0
12201,Edge of Darkness,80000000.0,81126522.0
11015,The Relic,60000000.0,33956608.0
9932,Analyze That,60000000.0,55003135.0
13389,Righteous Kill,60000000.0,79498846.0
8838,Mercury Rising,60000000.0,93100000.0
17332,The Soloist,60000000.0,38332994.0
4958,The Legend of Bagger Vance,80000000.0,39459427.0
786,Almost Famous,60000000.0,47386287.0
9513,Garfield: A Tail of Two Kitties,60000000.0,141700000.0
11679,xXx: State of the Union,60000000.0,71410636.0
38321,Priest,60000000.0,78309131.0
14411,Sinbad: Legend of the Seven Seas,60000000.0,80767884.0
8413,Event Horizon,60000000.0,26700000.0
10052,Dragonfly,60000000.0,52322400.0
9676,The Black Dahlia,50000000.0,49111202.0
9664,Flyboys,60000000.0,17834865.0
2100,The Last Castle,72000000.0,27642707.0
10384,Supernova,90000000.0,14828081.0
137321,Winter's Tale,60000000.0,30800231.0
123553,The Mortal Instruments: City of Bones,60000000.0,95396573.0
11260,Meet Dave,60000000.0,50650079.0
9009,Dark Water,30000000.0,68357079.0
11374,EDtv,80000000.0,35242897.0
2309,Inkheart,60000000.0,62803180.0
8285,The Spirit,60000000.0,39031337.0
210860,Mortdecai,60000000.0,47318560.0
2312,In the Name of the King: A Dungeon Siege Tale,60000000.0,13097915.0
381902,The Monkey King 2,68490000.0,193677158.0
13922,The Great Raid,80000000.0,10166502.0
293660,Deadpool,58000000.0,782837347.0
9713,Holy Man,60000000.0,12069719.0
190859,American Sniper,58800000.0,542300000.0
257445,Goosebumps,58000000.0,158261424.0
9007,Just Like Heaven,58000000.0,102900000.0
889,The Flintstones in Viva Rock Vegas,83000000.0,59468275.0
1370,Rambo III,63000000.0,189015611.0
4942,Leatherheads,58000000.0,41299492.0
24438,Did You Hear About the Morgans?,58000000.0,85280250.0
116741,The Internship,58000000.0,44000000.0
35791,Resident Evil: Afterlife,60000000.0,300228084.0
72431,Red Tails,58000000.0,50365377.0
1813,The Devil's Advocate,57000000.0,153000000.0
87428,That's My Boy,70000000.0,58100000.0
8840,DragonHeart,57000000.0,115267375.0
10589,After the Sunset,60000000.0,61300000.0
71676,Ghost Rider: Spirit of Vengeance,57000000.0,132563930.0
1722,Captain Corelli's Mandolin,57000000.0,62112895.0
10022,The Pacifier,56000000.0,198636868.0
11358,Walking Tall,46000000.0,57223888.0
13,Forrest Gump,55000000.0,677387716.0
6477,Alvin and the Chipmunks,60000000.0,361366633.0
1597,Meet the Parents,55000000.0,330444045.0
10530,Pocahontas,55000000.0,346079773.0
1924,Superman,55000000.0,300478449.0
9327,The Nutty Professor,54000000.0,128769345.0
8488,Hitch,70000000.0,371600000.0
10603,George of the Jungle,55000000.0,174463257.0
8273,American Wedding,55000000.0,231449203.0
109424,Captain Phillips,55000000.0,218791811.0
35056,Date Night,55000000.0,152300000.0
8839,Casper,50000000.0,287928194.0
156022,The Equalizer,55000000.0,192330738.0
7303,Maid in Manhattan,55000000.0,154906693.0
8963,Crimson Tide,53000000.0,157387195.0
1402,The Pursuit of Happyness,55000000.0,307077295.0
9315,Flightplan,55000000.0,223387299.0
8984,Disclosure,55000000.0,214015089.0
795,City of Angels,55000000.0,198685114.0
24,Kill Bill: Vol. 1,30000000.0,180906076.0
11353,Bowfinger,55000000.0,98625775.0
393,Kill Bill: Vol. 2,30000000.0,152159461.0
9618,Tango & Cash,55000000.0,63408614.0
9374,Death Becomes Her,55000000.0,149000000.0
8584,Shanghai Noon,55000000.0,99274467.0
2320,Executive Decision,55000000.0,121969216.0
58224,Mr. Popper's Penguins,55000000.0,187361754.0
1729,The Forbidden Kingdom,55000000.0,127906624.0
175574,Free Birds,55000000.0,110000000.0
8077,Alien³,50000000.0,159773545.0
8818,Evita,55000000.0,141047179.0
8195,Ronin,55000000.0,70692101.0
10586,The Ghost and the Darkness,50000000.0,38619405.0
116149,Paddington,55000000.0,326088587.0
80035,The Watch,68000000.0,68267862.0
10632,The Hunted,55000000.0,34234008.0
12117,Instinct,80000000.0,34105207.0
1792,Stuck on You,55000000.0,65784503.0
13260,Semi-Pro,55000000.0,33500000.0
72197,The Pirates! In an Adventure with Scientists!,60000000.0,123054041.0
3580,Changeling,55000000.0,113400000.0
12123,Chain Reaction,50000000.0,60209334.0
9566,The Fan,55000000.0,18626419.0
9833,The Phantom of the Opera,70000000.0,154674241.0
4517,Elizabeth: The Golden Age,55000000.0,74237563.0
8202,Æon Flux,62000000.0,53321673.0
16072,Gods and Generals,56000000.0,12900000.0
34314,Turbulence,55000000.0,11466088.0
19724,Imagine That,55000000.0,23000000.0
145220,Muppets Most Wanted,50000000.0,80400000.0
14623,Thunderbirds,57000000.0,28283637.0
42297,Burlesque,55000000.0,89500000.0
802,Lolita,2000000.0,9250000.0
10375,D-Tox,55000000.0,6632383.0
36586,Blade II,54000000.0,155010032.0
11321,Seven Pounds,55000000.0,168167691.0
70074,Bullet to the Head,55000000.0,9489829.0
242,The Godfather Part III,54000000.0,136766062.0
9621,Elizabethtown,57000000.0,52164016.0
1819,"You, Me and Dupree",54000000.0,130628903.0
8536,Superman II,54000000.0,216385706.0
8046,Gigli,75600000.0,7266209.0
1717,All the King's Men,55000000.0,9450897.0
479,Shaft,46000000.0,107626125.0
9444,Anastasia,53000000.0,139804348.0
824,Moulin Rouge!,52500000.0,179213434.0
11456,Domestic Disturbance,75000000.0,54300000.0
261023,Black Mass,53000000.0,99975678.0
3683,Flags of Our Fathers,90000000.0,65900249.0
22803,Law Abiding Citizen,53000000.0,127900000.0
285923,Grindhouse,60000000.0,25422088.0
39437,Beloved,80000000.0,22900000.0
1950,Lucky You,55000000.0,8461686.0
640,Catch Me If You Can,52000000.0,352114312.0
97630,Zero Dark Thirty,40000000.0,132800000.0
9767,The Break-Up,52000000.0,205700000.0
11631,Mamma Mia!,52000000.0,609841637.0
32856,Valentine's Day,52000000.0,216528528.0
6519,The Dukes of Hazzard,50000000.0,110803676.0
8741,The Thin Red Line,52000000.0,98126565.0
49520,The Change-Up,52000000.0,75500000.0
1850,Man on the Moon,82000000.0,47434430.0
524,Casino,50000000.0,116112375.0
26389,From Paris with Love,52000000.0,52800000.0
11817,Bulletproof Monk,52000000.0,37713879.0
2123,"Me, Myself & Irene",51000000.0,149270999.0
9907,Barnyard,51000000.0,116755080.0
9969,Deck the Halls,51000000.0,47231070.0
18239,The Twilight Saga: New Moon,50000000.0,709827462.0
808,Shrek,60000000.0,488628188.0
38050,The Adjustment Bureau,50200000.0,127900000.0
8367,Robin Hood: Prince of Thieves,48000000.0,390493908.0
9390,Jerry Maguire,50000000.0,273600000.0
72105,Ted,50000000.0,549368315.0
2898,As Good as It Gets,50000000.0,314178011.0
10312,Patch Adams,50000000.0,202292902.0
109443,Anchorman 2: The Legend Continues,50000000.0,173700000.0
2022,Mr. Deeds,50000000.0,171269565.0
37686,Super 8,50000000.0,260100000.0
462,Erin Brockovich,52000000.0,256271286.0
9919,How to Lose a Guy in 10 Days,50000000.0,177500000.0
187017,22 Jump Street,50000000.0,331333876.0
628,Interview with the Vampire,60000000.0,223664608.0
10201,Yes Man,70000000.0,223200000.0
302699,Central Intelligence,50000000.0,216972543.0
9441,Stepmom,50000000.0,159710793.0
274167,Daddy's Home,50000000.0,242786137.0
224141,Into the Woods,50000000.0,212902372.0
388,Inside Man,45000000.0,186003591.0
2112,Payback,90000000.0,161626121.0
10329,Congo,50000000.0,152022101.0
74465,We Bought a Zoo,50000000.0,120081841.0
13811,Knowing,50000000.0,155446362.0
6877,Failure to Launch,50000000.0,130224158.0
10320,The Ring Two,50000000.0,161451538.0
50646,"Crazy, Stupid, Love.",50000000.0,145079584.0
8920,Garfield,50000000.0,200800000.0
60308,Moneyball,50000000.0,110206216.0
6950,Outbreak,50000000.0,189900000.0
225574,Non-Stop,50000000.0,222809600.0
13836,Race to Witch Mountain,50000000.0,106387141.0
752,V for Vendetta,54000000.0,134686457.0
6038,Shanghai Knights,50000000.0,88323487.0
9975,Curious George,50000000.0,69834815.0
11451,Herbie Fully Loaded,50000000.0,144100000.0
12103,Don't Say a Word,50000000.0,100020092.0
60304,Hansel & Gretel: Witch Hunters,50000000.0,226349749.0
2251,Unfaithful,50000000.0,119137784.0
46529,I Am Number Four,50000000.0,149900000.0
231,Syriana,50000000.0,93974620.0
300671,13 Hours: The Secret Soldiers of Benghazi,50000000.0,69411370.0
228326,The Book of Life,50000000.0,97437106.0
9754,Firewall,45000000.0,82800000.0
66,Absolute Power,50000000.0,50100000.0
4421,G.I. Jane,50000000.0,48169156.0
2649,The Game,50000000.0,109423648.0
588,Silent Hill,50000000.0,100605135.0
10393,The Replacements,50000000.0,50054511.0
71552,American Reunion,50000000.0,234989584.0
9631,The Negotiator,50000000.0,44547681.0
216282,Into the Storm,50000000.0,160600000.0
306,Beverly Hills Cop III,50000000.0,119208989.0
928,Gremlins 2: The New Batch,50000000.0,41482207.0
205587,The Judge,40000000.0,84419388.0
6623,The Peacemaker,50000000.0,110463140.0
1577,Resident Evil: Apocalypse,45000000.0,129342769.0
9801,Bridget Jones: The Edge of Reason,40000000.0,265126918.0
2116,Out of Time,50000000.0,55495563.0
9624,On Deadly Ground,50000000.0,49000000.0
14199,The Adventures of Sharkboy and Lavagirl,50000000.0,72000000.0
1907,The Beach,40000000.0,144056873.0
4599,Raising Helen,50000000.0,49700000.0
22832,Ninja Assassin,40000000.0,61601280.0
10390,For Love of the Game,50000000.0,46112640.0
9879,Striptease,50000000.0,113309743.0
38579,Marmaduke,50000000.0,83761844.0
44603,Hereafter,50000000.0,107000000.0
11892,Murder by Numbers,50000000.0,56714147.0
9691,Assassins,50000000.0,30303072.0
1248,Hannibal Rising,75000000.0,82169884.0
12220,The Story of Us,50000000.0,58900031.0
72710,The Host,44000000.0,63300000.0
10782,Basic,50000000.0,42792561.0
9573,Blood Work,50000000.0,31794718.0
4959,The International,50000000.0,60161391.0
10061,Escape from L.A.,50000000.0,42277365.0
10386,The Iron Giant,50000000.0,23300000.0
421,The Life Aquatic with Steve Zissou,50000000.0,34808403.0
316152,Free State of Jones,50000000.0,25035950.0
11615,The Life of David Gale,50000000.0,38955598.0
13498,Man of the House,40000000.0,21577624.0
241554,Run All Night,50000000.0,71561644.0
2252,Eastern Promises,51500000.0,56106607.0
11968,Into the Blue,50000000.0,46117696.0
10047,The Messenger: The Story of Joan of Arc,85000000.0,66976317.0
38319,Your Highness,49900000.0,28013733.0
69668,Dream House,50000000.0,39984400.0
9770,Mad City,50000000.0,10500000.0
11212,Baby's Day Out,50000000.0,16671505.0
10533,The Scarlet Letter,50000000.0,10382407.0
38363,Fair Game,22000000.0,25806953.0
9923,Domino,50000000.0,22900000.0
11863,Jade,50000000.0,9851610.0
18501,Gamer,50000000.0,40800000.0
109491,Beautiful Creatures,60000000.0,60052138.0
9275,Death to Smoochy,55000000.0,8400000.0
329833,Zoolander 2,50000000.0,56722693.0
12634,The Big Bounce,50000000.0,6808550.0
10416,What Planet Are You From?,60000000.0,14100000.0
47327,Drive Angry,50000000.0,40909909.0
15268,Street Fighter: The Legend of Chun-Li,50000000.0,12764201.0
10796,The One,49000000.0,72689126.0
9548,The Adventures of Ford Fairlane,49000000.0,20423389.0
18947,The Boat That Rocked,50000000.0,36348784.0
1900,Traffic,48000000.0,207500000.0
89,Indiana Jones and the Last Crusade,48000000.0,474171806.0
96724,Anna Karenina,40600000.0,68929150.0
198184,Chappie,49000000.0,104399548.0
9481,The Bone Collector,73000000.0,151493655.0
4547,Panic Room,48000000.0,197100000.0
6415,Three Kings,75000000.0,108000000.0
181283,Child 44,50000000.0,12951093.0
9896,Rat Race,48000000.0,85498534.0
167,K-PAX,48000000.0,50315140.0
11232,Kate & Leopold,48000000.0,76019048.0
1636,Bedazzled,48000000.0,90383208.0
2148,The Cotton Club,58000000.0,25928721.0
5176,3:10 to Yuma,55000000.0,70000000.0
260346,Taken 3,48000000.0,325800000.0
1389,Out of Sight,48000000.0,77745966.0
9894,The Cable Guy,47000000.0,102825796.0
8592,Dick Tracy,47000000.0,103738726.0
913,The Thomas Crown Affair,48000000.0,124305181.0
11091,Riding in Cars with Boys,48000000.0,35700000.0
1368,First Blood,15000000.0,125212904.0
5393,Happily N'Ever After,47000000.0,38100000.0
9095,Mary Reilly,47000000.0,12379402.0
8874,My Best Friend's Wedding,38000000.0,299288605.0
11467,America's Sweethearts,64400000.0,138191428.0
320,Insomnia,46000000.0,113714830.0
199,Star Trek: First Contact,46000000.0,146027888.0
20533,Jonah Hex,47000000.0,10539000.0
10684,Courage Under Fire,46000000.0,100900000.0
1624,Liar Liar,45000000.0,302710615.0
325789,The Infiltrator,28000000.0,21011110.0
113464,Inchon,46000000.0,5200000.0
888,The Flintstones,46000000.0,341631208.0
82675,Taken 2,45000000.0,376100000.0
4256,Scary Movie 3,48000000.0,220673217.0
1493,Miss Congeniality,45000000.0,212000000.0
88751,Journey to the Center of the Earth,45000000.0,101702060.0
11130,The Princess Diaries 2: Royal Engagement,40000000.0,134734481.0
9944,The Pelican Brief,45000000.0,195268056.0
10731,The Client,45000000.0,117615211.0
7350,The Bucket List,45000000.0,175400000.0
9869,Patriot Games,45000000.0,178051587.0
4379,Monster-in-Law,43000000.0,154749918.0
146233,Prisoners,46000000.0,122126687.0
2034,Training Day,45000000.0,104900000.0
926,Galaxy Quest,45000000.0,90683916.0
4248,Scary Movie 2,45000000.0,141220678.0
64328,The Muppets,45000000.0,165184237.0
36647,Blade,45000000.0,131183530.0
7214,Coach Carter,30000000.0,76669554.0
1537,Changing Lanes,45000000.0,94935764.0
9360,Anaconda,45000000.0,136885767.0
6282,Coyote Ugly,45000000.0,113900000.0
508,Love Actually,40000000.0,250779876.0
9487,A Bug's Life,80000000.0,363258859.0
768,From Hell,35000000.0,74558115.0
2636,The Specialist,45000000.0,170362582.0
10478,Tin Cup,45000000.0,53854588.0
9981,Kicking & Screaming,45000000.0,56070433.0
7453,The Hitchhiker's Guide to the Galaxy,50000000.0,104500000.0
15045,Fat Albert,45000000.0,48600000.0
7737,Resident Evil: Extinction,45000000.0,147717833.0
232672,Blended,40000000.0,128000000.0
17379,Last Holiday,45000000.0,38399961.0
8987,The River Wild,45000000.0,94216343.0
11359,The Indian in the Cupboard,45000000.0,35700000.0
82525,Savages,45000000.0,82966152.0
9759,Cellular,25000000.0,57678321.0
9486,Johnny English,40000000.0,160466000.0
9906,The Ant Bully,50000000.0,55200000.0
841,Dune,40000000.0,31502434.0
4688,Across the Universe,45000000.0,29625761.0
4148,Revolutionary Road,35000000.0,76000000.0
2207,16 Blocks,55000000.0,65664721.0
9381,Babylon A.D.,70000000.0,72109200.0
9625,The Glimmer Man,45000000.0,20350000.0
9304,Multiplicity,45000000.0,21075014.0
20856,Aliens in the Attic,45000000.0,57881056.0
5955,The Pledge,35000000.0,29419291.0
9899,The Producers,45000000.0,38058335.0
9826,The Phantom,45000000.0,17323326.0
21355,All the Pretty Horses,57000000.0,18133495.0
10858,Nixon,44000000.0,13681765.0
11439,The Ghost Writer,45000000.0,60300000.0
9457,Deep Rising,45000000.0,11203026.0
12412,Miracle at St. Anna,45000000.0,9323833.0
1494,Curse of the Golden Flower,45000000.0,78568977.0
13184,Bangkok Dangerous,45000000.0,42487390.0
2185,Big Trouble,40000000.0,8493890.0
6639,Love in the Time of Cholera,45000000.0,4607608.0
38153,Shadow Conspiracy,45000000.0,2154540.0
58233,Johnny English Reborn,45000000.0,160078586.0
116977,Foodfight!,65000000.0,73706.0
68734,Argo,44500000.0,232300000.0
5503,The Fugitive,44000000.0,183875799.0
27573,The Bounty Hunter,40000000.0,136300000.0
819,Sleepers,44000000.0,165600000.0
1369,Rambo: First Blood Part II,44000000.0,300400432.0
9623,The Juror,44000000.0,22754725.0
10895,Pinocchio,2600000.0,164000000.0
10935,Heaven's Gate,44000000.0,3484331.0
834,Underworld: Evolution,50000000.0,111476513.0
228066,Victor Frankenstein,40000000.0,34200000.0
711,Finding Forrester,43000000.0,80100000.0
10468,28 Days,43000000.0,62198945.0
10027,Unleashed,45000000.0,50871113.0
11812,The Sweetest Thing,43000000.0,68696770.0
37233,The Firm,42000000.0,270248367.0
37950,Charlie St. Cloud,44000000.0,48200000.0
27582,The Mechanic,40000000.0,51070807.0
64688,21 Jump Street,42000000.0,201585328.0
509,Notting Hill,42000000.0,363889678.0
7443,Chicken Run,45000000.0,224834564.0
5966,Along Came Polly,42000000.0,178300000.0
11066,Boomerang,40000000.0,131052444.0
136795,The Heat,43000000.0,158674180.0
8095,Cleopatra,44000000.0,57779280.0
87826,Here Comes the Boom,42000000.0,73100000.0
11560,High Crimes,42000000.0,63781810.0
25189,The Mirror Has Two Faces,42000000.0,41083864.0
2637,The Mothman Prophecies,32000000.0,55305279.0
18480,Brüno,42000000.0,138805831.0
709,Licence to Kill,32000000.0,156167015.0
49730,Red Riding Hood,42000000.0,89162162.0
2749,15 Minutes,60000000.0,56359980.0
9607,Super Mario Bros.,48000000.0,20915465.0
1830,Lord of War,50000000.0,72600000.0
79,Hero,31000000.0,177394432.0
54054,One for the Money,40000000.0,36893721.0
228967,The Interview,44000000.0,12342632.0
46528,The Warrior's Way,42000000.0,11100000.0
27936,Micmacs,33000000.0,14000000.0
65,8 Mile,41000000.0,242875078.0
280391,Animal Kingdom: Let's Go Ape,37580800.0,16294916.0
9476,A Knight's Tale,65000000.0,117487473.0
10610,The Medallion,38000000.0,34300000.0
745,The Sixth Sense,40000000.0,672800000.0
49527,Man on a Ledge,42000000.0,46221189.0
73937,The Big Year,41000000.0,8200000.0
1885,The Karate Kid,8000000.0,130442786.0
168672,American Hustle,40000000.0,251171807.0
18240,The Proposal,40000000.0,317400000.0
10398,Double Jeopardy,70000000.0,177841558.0
165,Back to the Future Part II,40000000.0,332000000.0
240832,Lucy,40000000.0,458863600.0
216015,Fifty Shades of Grey,40000000.0,569651467.0
12279,Spy Kids 3-D: Game Over,38000000.0,197101678.0
1645,A Time to Kill,40000000.0,152266007.0
11007,Cheaper by the Dozen,40000000.0,190212113.0
193756,Lone Survivor,40000000.0,149295601.0
11287,A League of Their Own,40000000.0,132440069.0
259693,The Conjuring 2,40000000.0,322811702.0
37799,The Social Network,40000000.0,224920315.0
10184,He's Just Not That Into You,40000000.0,178866158.0
4257,Scary Movie 4,45000000.0,178262620.0
4234,Scream 3,40000000.0,161834276.0
196,Back to the Future Part III,40000000.0,244527583.0
257091,Get Hard,40000000.0,111800000.0
6114,Bram Stoker's Dracula,40000000.0,215862692.0
24803,Julie & Julia,40000000.0,129500000.0
109410,42,40000000.0,95020213.0
1213,The Talented Mr. Ripley,40000000.0,128798265.0
100042,Dumb and Dumber To,40000000.0,169837010.0
9036,Eight Below,40000000.0,120453565.0
257211,The Intern,35000000.0,194564672.0
323675,Ride Along 2,40000000.0,124827316.0
9361,The Last of the Mohicans,40000000.0,75505856.0
1677,Ray,40000000.0,124700000.0
187,Sin City,40000000.0,158733820.0
7461,Vantage Point,40000000.0,152039882.0
16538,"I Love You, Man",41000000.0,92000000.0
9889,Shallow Hal,40000000.0,141069860.0
820,JFK,40000000.0,205405498.0
11565,Big Momma's House 2,40000000.0,141522961.0
6073,The Mexican,57000000.0,147845033.0
16996,17 Again,20000000.0,136300000.0
193610,The Other Woman,40000000.0,196800000.0
19912,The Final Destination,40000000.0,187384627.0
296098,Bridge of Spies,40000000.0,165478348.0
8007,Behind Enemy Lines,40000000.0,91753202.0
32823,Get Him to the Greek,40000000.0,90029656.0
4380,Shall We Dance?,50000000.0,170128460.0
